Year,Week,Unique id,State,Area,Disease,No of cases,No of deaths,Date of start,Date of reporting
2019,46,MH/BNR/2019/46/152,Maharashtra,Bhandara,Food Poisoning,17,0,18-09-2019,18-09-2019
2019,46,MH/JGA/2019/46/153,Maharashtra,Jalgaon,Dengue,8,1,24-10-2019,24-10-2019
2019,46,MH/KOP/2019/46/153,Maharashtra,Kolhapur,Dengue,7,2,19-10-2019,19-10-2019
2019,47,MH/BED/2019/47/156,Maharashtra,Beed,Dengue,16,0,13-11-2019,13-11-2019
2019,48,MH/KOP/2019/48/157,Maharashtra,Kolhapur,Chikungunya,8,0,25-11-2019,25-11-2019
2019,48,MH/KOP/2019/48/159,Maharashtra,Kolhapur,Food Poisoning,17,0,13-11-2019,13-11-2019
2019,49,MH/KOP/2019/49/162,Maharashtra,Kolhapur,Diarrheal,24,0,28-11-2019,28-11-2019
2019,49,MH/PLR/2019/49/162,Maharashtra,Palaghar,Dengue,16,0,22-11-2019,22-11-2019
2019,49,MH/RGD/2019/49/162,Maharashtra,Raigad,Food Poisoning,13,0,29-11-2019,29-11-2019
2019,50,MH/AMN/2019/50/162,Maharashtra,Ahmednagar,Food Poisoning,4,2,06-12-2019,06-12-2019
2019,51,MH/AKL/2019/51/164,Maharashtra,Akola,Mumps,26,0,19-12-2019,19-12-2019
2019,51,MH/CND/2019/51/166,Maharashtra,Chandrapur,Malaria,10,1,11-12-2019,11-12-2019
2019,51,MH/CND/2019/51/166,Maharashtra,Chandrapur,Dengue,34,2,07-10-2019,07-10-2019
2019,51,MH/KOP/2019/51/166,Maharashtra,Kolhapur,Chikungunya,7,0,13-12-2019,13-12-2019
2018,1,MH/GAD/2018/01/000,Maharashtra,Gadchiroli,Malaria,13,1,31-12-2017,02-01-2018
2018,1,MH/NAG/2018/01/000,Maharashtra,Nagpur,Measles,5,0,29-12-2017,03-01-2018
2018,1,MH/RTG/2018/01/001,Maharashtra,Ratnagiri,Hepatitis,177,0,01-01-2018,01-01-2018
2018,1,MH/STA/2018/01/002,Maharashtra,Satara,Chikungunya,9,0,17-11-2017,17-11-2017
2018,1,MH/STA/2018/01/002,Maharashtra,Satara,Dengue,40,0,04-12-2017,04-12-2017
2018,2,MH/LTR/2018/02/003,Maharashtra,Latur,Diarrheal,41,0,18-12-2017,18-12-2017
2018,2,MH/OSM/2018/02/003,Maharashtra,Osmanabad,Chikungunya,17,0,11-12-2017,11-12-2017
2018,3,MH/GAD/2018/03/005,Maharashtra,Gadchiroli,Chikungunya,27,0,19-01-2018,20-01-2018
2018,3,MH/NAN/2018/03/006,Maharashtra,Nanded,Diarrheal,73,0,27-12-2017,27-12-2017
2018,4,MH/JLN/2018/04/009,Maharashtra,Jalna,Dengue,11,0,16-01-2018,16-01-2018
2018,4,MH/NAS/2018/04/009,Maharashtra,Nashik,Measles,26,0,17-01-2018,17-01-2018
2018,5,MH/BNR/2018/05/010,Maharashtra,Bhandara,Measles,94,0,26-01-2018,29-01-2018
2018,5,MH/YVT/2018/05/012,Maharashtra,Yavatma,Measles,21,0,19-01-2018,19-01-2018
2018,6,MH/JLN/2018/06/017,Maharashtra,Jalna,Chikunguniya,20,0,26-01-2018,26-01-2018
2018,6,MH/SIN/2018/06/017,Maharashtra,Mumbai,Chikunguniya,5,0,15-01-2018,15-01-2018
2018,7,MH/AMR/2018/07 Und,Maharashtra,Amravati,Measles,16,0,06-02-2018,06-02-2018
2018,8,MH/PLR/2018/08/021,Maharashtra,Palaghar,Measles,143,0,18-02-2018,20-02-2018
2018,8,MH/STA/2018/08/022,Maharashtra,Satara,Measles,5,0,21-02-2018,23-02-2018
2018,9,MH/AKL/2018/09/025,Maharashtra,Akola,Chickenpox,27,0,27-02-2018,28-02-2018
2018,10,MH/AMN/2018/10/299,Maharashtra,Ahmednagar,Measles,11,0,27-02-2018,27-02-2018
2018,10,MH/NAS/2018/10/300,Maharashtra,Nashik,Dengue,4,1,21-02-2018,21-02-2018
2018,11,MH/JLN/2018/11/333,Maharashtra,Jalna,Measles,12,0,23-02-2018,23-02-2018
2018,11,MH/JLN/2018/11/334,Maharashtra,Jalna,Measles,6,0,28-02-2018,28-02-2018
2018,11,MH/JLN/2018/11/335,Maharashtra,Jalna,Measles,9,0,23-02-2018,23-02-2018
2018,12,MH/PLR/2018/12/348,Maharashtra,Palaghar,Measles,11,0,15-03-2018,19-03-2018
2018,12,MH/SIN/2018/12/364,Maharashtra,Mumbai,Measles,5,2,11-03-2018,12-03-2018
2018,13,MH/RTG/2018/13/387,Maharashtra,Ratnagiri,Measles,9,0,26-03-2018,26-03-2018
2018,13,MH/BNR/2018/13/401,Maharashtra,Bhandara,Food Poisoning,4,0,14-03-2018,14-03-2018
2018,13,MH/JLN/2018/13/402,Maharashtra,Jalna,Measles,9,0,10-03-2018,10-03-2018
2018,13,MH/JLN/2018/13/403,Maharashtra,Jalna,Measles,111,0,01-03-2018,01-03-2018
2018,13,MH/JLN/2018/13/404,Maharashtra,Jalna,Measles,12,0,10-03-2018,10-03-2018
2018,14,MH/HIN/2018/14/445,Maharashtra,Hingoli,Dengue,17,0,20-01-2018,20-01-2018
2018,15,MH/AKL/2016/15/080,Maharashtra,Akola,Food Poisoning,22,0,16-04-2016,16-04-2016
2018,15,MH/KOP/2016/15/082,Maharashtra,Kolhapur,Dengue,29,0,05-04-2016,05-04-2016
2018,15,MH/THN/2016/15/082,Maharashtra,Thane,Diarrheal,638,0,12-01-2016,12-01-2016
2018,15,MH/THN/2016/15/083,Maharashtra,Thane,Jaundice,16,0,18-03-2016,18-03-2016
2018,17,MH/AKL/2018/17/580,Maharashtra,Akola,Measles,18,0,04-04-2018,04-04-2018
2018,17,MH/AKL/2018/17/581,Maharashtra,Akola,Cholera,13,0,17-04-2018,17-04-2018
2018,17,MH/JLN/2018/17/582,Maharashtra,Jalna,Dengue,18,1,02-04-2018,02-04-2018
2018,17,MH/SGL/2018/17/583,Maharashtra,Sangli,Diarrheal,47,0,13-04-2018,13-04-2018
2018,18,MH/AKL/2018/18/607,Maharashtra,Akola,Food Poisoning,19,0,03-05-2018,03-05-2018
2018,18,MH/AMR/2018/18/608,Maharashtra,Amravati,Food Poisoning,9,1,27-04-2018,01-05-2018
2018,18,MH/YVT/2018/18/609,Maharashtra,Yavatmal,Food Poisoning,6,0,28-04-2018,03-05-2018
2018,18,MH/AMN/2018/18/622,Maharashtra,Ahmednagar,Dengue,16,0,17-04-2018,18-04-2018
2018,19,MH/AMR/2018/19/636,Maharashtra,Amravati,Diarrheal,21,0,08-05-2018,09-05-2018
2018,19,MH/PLR/2018/19/637,Maharashtra,Palaghar,Diarrheal,19,0,03-05-2018,07-05-2018
2018,20,MH/OSM/2018/20/665,Maharashtra,Osmanabad,Dengue,11,0,11-05-2018,15-05-2018
2018,20,MH/RTG/2018/20/666,Maharashtra,Ratnagiri,Food Poisoning,20,0,18-05-2018,19-05-2018
2018,20,MH/LTR/2018/20/685,Maharashtra,Latur,Diarrheal,120,0,21-04-2018,21-04-2018
2018,20,MH/NAN/2018/20/686,Maharashtra,Nanded,Diarrheal,56,0,26-04-2018,26-04-2018
2018,20,MH/NAS/2018/20/687,Maharashtra,Nashik,Chikungunya,66,0,17-04-2018,17-04-2018
2018,21,MH/PLR/2018/21/709,Maharashtra,Palaghar,Diarrheal,59,0,17-05-2018,17-05-2018
2018,21,MH/STA/2018/21/718,Maharashtra,Satara,Diarrhoeal,36,2,14-05-2018,14-05-2018
2018,21,MH/STA/2018/21/719,Maharashtra,Satara,Diarrhoeal,52,0,14-05-2018,14-05-2018
2018,22,MH/JGA/2018/22/745,Maharashtra,Jalgaon,Measles,15,0,24-05-2018,24-05-2018
2018,22,MH/KOP/2018/22/746,Maharashtra,Kolhapur,Food Poisoning,63,0,24-05-2018,24-05-2018
2018,22,MH/NAN/2018/22/747,Maharashtra,Nanded,Diarrheal,34,0,25-05-2018,25-05-2018
2018,22,MH/KOP/2018/22/765,Maharashtra,Kolhapur,Chikungunya,9,0,23-01-2018,23-01-2018
2018,23,MH/PRB/2018/23/790,Maharashtra,Parbhani,Acute,35,0,03-06-2018,03-06-2018
2018,23,MH/STA/2018/23/814,Maharashtra,Satara,Chikungunya,9,0,11-05-2018,11-05-2018
2018,24,MH/AKL/2018/24/841,Maharashtra,Akola,Measles,6,0,14-06-2018,14-06-2018
2018,24,MH/NAN/2018/24/855,Maharashtra,Nanded,Diarrheal,38,0,04-06-2018,04-06-2018
2018,24,MH/SGL/2018/24/856,Maharashtra,Sangli,Dengue,14,0,19-05-2018,19-05-2018
2018,24,MH/GAD/2018/24/857,Maharashtra,Gadchiroli,Food Poisoning,3,2,23-05-2018,23-05-2018
2018,25,MH/JLN/2018/25/883,Maharashtra,Jalna,Diarrheal,62,0,17-06-2018,17-06-2018
2018,25,MH/KOP/2018/25/884,Maharashtra,Kolhapur,Diarrheal,45,0,21-06-2018,21-06-2018
2018,25,MH/RGD/2018/25/885,Maharashtra,Raigad,Food Poisoning,88,5,19-06-2018,19-06-2018
2018,25,MH/KOP/2018/25/904,Maharashtra,Kolhapur,Dengue,5,1,10-06-2018,10-06-2018
2018,25,MH/SHO/2018/25/905,Maharashtra,Sholapur,Dengue,7,1,19-05-2018,19-05-2018
2018,26,MH/AKL/2018/26/924,Maharashtra,Akola,Diarrheal,13,0,27-06-2018,27-06-2018
2018,26,MH/AMR/2018/26/925,Maharashtra,Amravati,Cholera,27,0,21-06-2018,21-06-2018
2018,26,MH/AMR/2018/26/926,Maharashtra,Amravati,Diarrheal,32,0,27-06-2018,27-06-2018
2018,26,MH/PLR/2018/26/927,Maharashtra,Palaghar,Dengue,10,0,25-06-2018,25-06-2018
2018,26,MH/THN/2018/26/928,Maharashtra,Thane,Food Poisoning,16,0,29-06-2018,29-06-2018
2018,27,MH/NAS/2018/27/961,Maharashtra,Nashik,Diarrheal,75,0,08-07-2018,08-07-2018
2018,27,MH/KOP/2018/27/978,Maharashtra,Kolhapur,Dengue,69,0,13-06-2018,13-06-2018
2018,27,MH/NAS/2018/27/979,Maharashtra,Nashik,Chikungunya,137,0,05-05-2018,05-05-2018
2018,27,MH/NAS/2018/27/980,Maharashtra,Nashik,Food Poisoning,28,0,08-06-2018,08-06-2018
2018,27,MH/PNE/2018/27/981,Maharashtra,Pune,Chikungunya,18,0,14-04-2018,14-04-2018
2018,27,MH/SGL/2018/27/982,Maharashtra,Sangli,Dengue,10,1,25-06-2018,25-06-2018
2018,27,MH/STA/2018/27/983,Maharashtra,Satara,Dengue,26,0,08-06-2018,08-06-2018
2018,28,MH/BNR/2018/28/100,Maharashtra,Bhandara,Food Poisoning,1,1,29-06-2018,29-06-2018
2018,28,MH/KOP/2018/28/100,Maharashtra,Kolhapur,Food Poisoning,7,0,09-07-2018,09-07-2018
2018,28,MH/LTR/2018/28/100,Maharashtra,Latur,Food Poisoning,11,0,04-07-2018,04-07-2018
2018,28,MH/NAS/2018/28/100,Maharashtra,Nashik,Diarrheal,61,0,10-07-2018,10-07-2018
2018,28,MH/RGD/2018/28/100,Maharashtra,Raigad,Diarrheal,50,0,12-07-2018,12-07-2018
2018,29,MH/GAD/2018/29/103,Maharashtra,Gadchiroli,Malaria,15,1,14-07-2018,14-07-2018
2018,29,MH/NAS/2018/29/103,Maharashtra,Nashik,Chikungunya,28,0,12-07-2018,12-07-2018
2018,29,MH/YVT/2018/29/103,Maharashtra,Yavatmal,Diarrheal,15,0,11-07-2018,11-07-2018
2018,29,MH/CND/2018/29/107,Maharashtra,Chandrapur,Dengue,35,0,10-07-2018,10-07-2018
2018,29,MH/CND/2018/29/107,Maharashtra,Chandrapur,Food Poisoning,49,0,07-05-2018,07-05-2018
2018,29,MH/CND/2018/29/107,Maharashtra,Chandrapur,Food Poisoning,83,0,05-05-2018,05-05-2018
2018,29,MH/CND/2018/29/107,Maharashtra,Chandrapur,Dengue,77,0,15-05-2018,15-05-2018
2018,29,MH/SGL/2018/29/107,Maharashtra,Sangli,Dengue,13,0,01-07-2018,01-07-2018
2018,29,MH/SIN/2018/29/107,Maharashtra,Sindhudurg,Hepatitis,7,0,10-07-2018,10-07-2018
2018,30,MH/CND/2018/30/109,Maharashtra,Chandrapur,Diarrheal,22,0,18-07-2018,18-07-2018
2018,30,MH/AMR/2018/30/109,Maharashtra,Amravati,Diarrheal,9,1,23-07-2018,23-07-2018
2018,30,MH/AMN/2018/30/111,Maharashtra,Ahmednagar,Diarrheal,82,0,03-07-2018,03-07-2018
2018,30,MH/SIN/2018/30/111,Maharashtra,Sindhudurg,Leptospirosis,4,0,04-07-2018,04-07-2018
2018,31,MH/RTG/2018/31/112,Maharashtra,Ratnagiri,Food Poisoning,10,0,26-07-2018,26-07-2018
2018,31,MH/THN/2018/31/112,Maharashtra,Thane,Food Poisoning,22,0,01-08-2018,01-08-2018
2018,31,MH/NAS/2018/31/113,Maharashtra,Nashik,Chikungunya,73,0,11-06-2018,11-06-2018
2018,31,MH/KOP/2018/27/978,Maharashtra,Kolhapur,Dengue,170,2,03-08-2018,03-08-2018
2018,31,MH/NAS/2018/27/961,Maharashtra,Nashik,Cholera,195,0,04-08-2018,04-08-2018
2018,35,MH/GAD/2018/35/120,Maharashtra,Gadchiroli,Diarrheal,62,2,23-08-2018,23-08-2018
2018,35,MH/AGB/2018/35/120,Maharashtra,Aurangabad,Dengue,4,1,24-08-2018,24-08-2018
2018,35,MH/AMR/2018/35/120,Maharashtra,Amravati,Food Poisoning,17,0,25-08-2018,25-08-2018
2018,35,MH/STA/2018/35/120,Maharashtra,Satara,Chikungunya,7,0,27-08-2018,27-08-2018
2018,35,MH/STA/2018/35/122,Maharashtra,Satara,Chikungunya,7,0,13-08-2018,13-08-2018
2018,35,MH/STA/2018/35/122,Maharashtra,Satara,Dengue,13,0,21-08-2018,21-08-2018
2018,36,MH/JGA/36/1233 Mah,Maharashtra,Jalgaon,Cholera,32,2,09-09-2018,09-09-2018
2018,39,MH/AKL/2018/39/128,Maharashtra,Akola,Food Poisoning,49,0,25-09-2018,25-09-2018
2018,39,MH/STA/2018/39/132,Maharashtra,Satara,Food Poisoning,23,0,29-08-2018,29-08-2018
2018,40,MH/BED/2018/40/132,Maharashtra,Beed,Dengue,10,1,29-09-2018,29-09-2018
2018,40,MH/PNE/2018/40/133,Maharashtra,Pune,Chikungunya,33,0,28-08-2018,28-08-2018
2018,40,MH/PNE/2018/40/133,Maharashtra,Pune,Dengue,51,0,06-08-2018,06-08-2018
2018,40,MH/PNE/2018/40/133,Maharashtra,Pune,Food Poisoning,110,0,29-08-2018,29-08-2018
2018,40,MH/STA/2018/40/134,Maharashtra,Satara,Chikungunya,16,0,13-08-2018,13-08-2018
2018,40,MH/STA/2018/40/134,Maharashtra,Satara,Dengue,39,0,21-08-2018,21-08-2018
2018,40,MH/STA/2018/40/134,Maharashtra,Satara,Food Poisoning,22,0,11-09-2018,11-09-2018
2018,40,MH/WDH/2018/40/134,Maharashtra,Wardha,Dengue,62,2,01-08-2018,01-08-2018
2018,41,MH/AMR/2018/41/135,Maharashtra,Amravati,Measles,13,0,01-10-2018,01-10-2018
2018,42,MH/BED/2018/42/137,Maharashtra,Beed,Fever,13,1,11-10-2018,11-10-2018
2018,42,MH/NDB/2018/42/137,Maharashtra,Nandurbar,Cholera,43,1,15-10-2018,15-10-2018
2018,42,MH/AMR/2018/42/138,Maharashtra,Amravati,Diarrheal,17,0,25-09-2018,25-09-2018
2018,42,MH/RGD/2018/42/138,Maharashtra,Raigad,Food Poisoning,32,0,15-08-2018,15-08-2018
2018,43,MH/AMR/2018/43/139,Maharashtra,Amravati,Food Poisoning,9,0,22-10-2018,22-10-2018
2018,43,MH/YVT/2018/43/139,Maharashtra,Yavatmal,Diarrheal,45,0,19-10-2018,19-10-2018
2018,43,MH/YVT/2018/43/139,Maharashtra,Yavatmal,Food Poisoning,24,0,20-10-2018,20-10-2018
2018,44,MH/AMN/2018/44/142,Maharashtra,Ahmednagar,Rubella,13,0,24-10-2018,24-10-2018
2018,44,MH/AMR/2018/44/142,Maharashtra,Amravati,Fever,17,0,01-11-2018,01-11-2018
2018,44,MH/AMR/2018/44/142,Maharashtra,Amravati,Diarrheal,17,0,02-11-2018,02-11-2018
2018,44,MH/AMR/2018/44/142,Maharashtra,Amravati,Dengue,17,0,05-09-2018,05-09-2018
2018,44,MH/KOP/2018/44/142,Maharashtra,Kolhapur,Diarrheal,34,0,25-10-2018,25-10-2018
2018,44,MH/SGL/2018/44/142,Maharashtra,Sangli,Diarrheal,17,0,27-10-2018,27-10-2018
2018,44,MH/THN/2018/44/143,Maharashtra,Thane,Diarrheal,30,0,26-10-2018,26-10-2018
2018,46,MH/BED/2018/46/147,Maharashtra,Beed,Dengue,12,0,16-11-2018,16-11-2018
2018,46,MH/NAG/2018/46/147,Maharashtra,Nagpur,Food Poisoning,20,1,14-11-2018,14-11-2018
2018,46,MH/NAG/2018/46/148,Maharashtra,Nagpur,Diarrheal,24,0,13-08-2018,13-08-2018
2018,46,MH/NAG/2018/46/148,Maharashtra,Nagpur,Food Poisoning,54,0,06-08-2018,06-08-2018
2018,46,MH/NAG/2018/46/149,Maharashtra,Nagpur,Dengue,15,0,18-09-2018,18-09-2018
2018,46,MH/NAG/2018/46/149,Maharashtra,Nagpur,Diarrheal,65,0,10-07-2018,10-07-2018
2018,46,MH/NAG/2018/46/149,Maharashtra,Nagpur,Dengue,18,1,23-08-2018,23-08-2018
2018,46,MH/NAG/2018/46/149,Maharashtra,Nagpur,Dengue,52,1,11-09-2018,11-09-2018
2018,46,MH/SGL/2018/46/149,Maharashtra,Sangli,Food Poisoning,78,0,18-10-2018,18-10-2018
2018,46,MH/SHO/2018/46/149,Maharashtra,Sholapur,Dengue,16,1,25-10-2018,25-10-2018
2018,46,MH/SHO/2018/46/149,Maharashtra,Sholapur,Dengue,7,1,31-10-2018,31-10-2018
2018,46,MH/YVT/2018/46/149,Maharashtra,Yavatmal,Measles,6,0,01-11-2018,01-11-2018
2018,47,MH/KOP/2018/47/151,Maharashtra,Kolhapur,Food Poisoning,79,0,29-10-2018,29-10-2018
2018,47,MH/KOP/2018/47/151,Maharashtra,Kolhapur,Diarrheal,71,0,05-11-2018,05-11-2018
2018,47,MH/NAG/2018/47/151,Maharashtra,Nagpur,Typhus,63,6,10-09-2018,10-09-2018
2018,47,MH/NAS/2018/47/151,Maharashtra,Nashik,Dengue,14,3,05-10-2018,05-10-2018
2018,47,MH/NAS/2018/47/151,Maharashtra,Nashik,Chikungunya,30,0,29-10-2018,29-10-2018
2018,48,MH/AKL/2018/48/152,Maharashtra,Akola,Dengue,14,0,30-11-2018,30-11-2018
2018,48,MH/KOP/2018/48/153,Maharashtra,Kolhapur,Food Poisoning,32,0,21-11-2018,21-11-2018
2018,48,MH/PNE/2018/48/153,Maharashtra,Pune,Dengue,51,0,04-10-2018,04-10-2018
2018,49,MH/YVT/2018/49/156,Maharashtra,Yavatmal,Viral Fever,13,1,19-11-2018,19-11-2018
2018,50,MH/AKL/2018/50/157,Maharashtra,Akola,Measles,5,0,13-12-2018,13-12-2018
2018,50,MH/AKL/2018/50/158,Maharashtra,Akola,Dengue,8,0,11-12-2018,11-12-2018
2018,50,MH/NAG/2018/50/158,Maharashtra,Nagpur,Diarrheal,91,0,26-11-2018,26-11-2018
2018,50,MH/STA/2018/50/159,Maharashtra,Satara,Dengue,64,0,29-09-2018,29-09-2018
2018,50,MH/STA/2018/50/159,Maharashtra,Satara,Chikungunya,7,0,31-08-2018,31-08-2018
2017,1,MH/SIN/2017/1/0011,Maharashtra,Sindhudurg,Malaria,2,1,02-01-2017,03-01-2017
2017,1,MH/SIN/2017/1/0012,Maharashtra,Sindhudurg,Food Poisoning,5,0,05-01-2017,05-01-2017
2017,1,MH/JGA/2017/1/0023,Maharashtra,Jalgaon,Food Poisoning,24,0,15-12-2016,16-12-2016
2017,2,MH/GAD/2017/2/0038,Maharashtra,Gadchiroli,Food Poisoning,3,1,05-01-2017,09-01-2017
2017,2,MH/YVT/2017/2/0039,Maharashtra,Yavatmal,Food Poisoning,56,0,12-01-2017,13-01-2017
2017,2,MH/LTR/2017/2/0047,Maharashtra,Latur,Chickungunya,35,0,25-11-2016,26-11-2016
2017,3,MH/SIN/2017/3/0063,Maharashtra,Sindhudurg,Malaria,1,1,20-01-2017,21-01-2017
2017,3,MH/YVT/2017/3/0064,Maharashtra,Yavatmal,Food Poisoning,250,0,16-01-2017,18-01-2017
2017,3,MH/AMN/2017/3/0075,Maharashtra,Ahmednagar,Measles,5,0,05-01-2017,06-01-2017
2017,4,MH/AMR/2017/4/0084,Maharashtra,Amravati,Measles,8,0,20-01-2017,24-01-2017
2017,6,MH/NAG/2017/6/0141,Maharashtra,Nagpur,Chickenpox,13,0,09-02-2017,10-02-2017
2017,6,MH/YVT/2017/6/0142,Maharashtra,Yavatmal,Food Poisoning,19,0,07-02-2017,09-02-2017
2017,6,MH/SIN/2017/6/0160,Maharashtra,Sindhudurg,Food Poisoning,20,1,19-01-2017,20-01-2017
2017,6,MH/WDH/2017/6/0161,Maharashtra,Wardha,Rubella,12,0,13-01-2017,14-01-2017
2017,7,MH/KOP/2017/7/0187,Maharashtra,Kolhapur,Chickenpox,174,0,11-02-2017,14-02-2017
2017,7,MH/AMR/2017/7/0204,Maharashtra,Amravati,Measles,23,0,07-02-2017,08-02-2017
2017,7,MH/DHL/2017/7/0205,Maharashtra,Dhule,Food Poisoning,85,0,10-01-2017,11-01-2017
2017,8,MH/AKL/2017/8/0240,Maharashtra,Akola,Measles,18,0,09-02-2017,10-02-2017
2017,8,MH/NAS/2017/8/0241,Maharashtra,Nashik,Measles,9,0,07-02-2017,08-02-2017
2017,8,MH/NAS/2017/8/0242,Maharashtra,Nashik,Chickenpox,39,0,03-02-2017,04-02-2017
2017,9,MH/AKL/2017/9/025,Maharashtra,Akola,Measles,15,0,23-02-2017,28-02-2017
2017,9,MH/AMN/2017/9/0282,Maharashtra,Ahmednagar,Food Poisoning,6,0,21-02-2017,22-02-2017
2017,9,MH/BNR/2017/9/0283,Maharashtra,Bhandara,Food Poisoning,11,0,09-02-2017,10-02-2017
2017,9,MH/BNR/2017/9/0285,Maharashtra,Bhandara,Measles,8,0,18-02-2017,19-02-2017
2017,9,MH/BNR/2017/9/0286,Maharashtra,Bhandara,Food Poisoning,50,0,30-01-2017,30-01-2017
2017,9,MH/SGL/2017/9/0287,Maharashtra,Sangli,Food Poisoning,14,0,31-01-2017,31-01-2017
2017,10,MH/NAG/2017/10/030,Maharashtra,Nagpur,Rubella,6,0,01-02-2017,01-02-2017
2017,10,MH/WAS/2017/10/030,Maharashtra,Washim,Measles,7,0,02-02-2017,02-02-2017
2017,10,MH/OSM/2017/10/032,Maharashtra,Osmanabad,Chickenpox,14,0,03-02-2017,03-02-2017
2017,11,MH/AKL/2017/11/034,Maharashtra,Akola,Measles,14,0,14-03-2017,14-03-2017
2017,11,MH/DHL/2017/11/034,Maharashtra,Dhule,Measles,9,0,09-03-2017,16-03-2017
2017,11,MH/NAG/2017/11/034,Maharashtra,Nagpur,Chickenpox,10,0,14-03-2017,14-03-2017
2017,11,MH/YVT/2017/11/034,Maharashtra,Yavatmal,Food Poisoning,10,0,16-03-2017,18-03-2017
2017,11,MH/PLR/2017/11/035,Maharashtra,Palghar,Food Poisoning,23,0,16-01-2017,16-01-2017
2017,11,MH/PLR/2017/11/036,Maharashtra,Palghar,Food Poisoning,5,0,17-01-2017,17-01-2017
2017,12,MH/AKL/2017/12/038,Maharashtra,Akola,Food Poisoning,17,0,23-03-2017,23-03-2017
2017,12,MH/DHL/2017/12/038,Maharashtra,Dhule,Food Poisoning,11,0,21-03-2017,23-03-2017
2017,12,MH/DHL/2017/12/038,Maharashtra,Dhule,Food Poisoning,19,0,18-03-2017,22-03-2017
2017,12,MH/KOP/2017/12/038,Maharashtra,Kolhapur,Hepatitis,15,0,18-03-2017,20-03-2017
2017,12,MH/NAG/2017/12/038,Maharashtra,Nagpur,Chickenpox,15,0,23-03-2017,24-03-2017
2017,12,MH/PLR/2017/12/040,Maharashtra,Palghar,Food Poisoning,57,0,02-01-2017,03-01-2017
2017,13,MH/KOP/2017/13/042,Maharashtra,Kolhapur,Food Poisoning,20,0,25-03-2017,25-03-2017
2017,13,MH/WDH/2017/13/044,Maharashtra,Wardha,Leptospirosis,26,0,22-03-2017,22-03-2017
2017,15,MH/JGA/2017/15/049,Maharashtra,Jalgaon,Food Poisoning,12,0,09-04-2017,09-04-2017
2017,15,MH/CND/2017/15/052,Maharashtra,Chandrapur,Measles,9,0,16-02-2017,16-02-2017
2017,15,MH/NAS/2017/15/052,Maharashtra,Nashik,Food Poisoning,57,0,24-03-2017,24-03-2017
2017,16,MH/AGB/2017/16/054,Maharashtra,Aurangabad,Poisoning,22,0,25-03-2017,25-03-2017
2017,16,MH/AKL/2017/16/054,Maharashtra,Akola,Food Poisoning,17,0,26-03-2017,26-03-2017
2017,16,MH/BNR/2017/16/054,Maharashtra,Bhandara,Chickenpox,13,0,13-04-2017,21-04-2017
2017,16,MH/NAG/2017/16/054,Maharashtra,Nagpur,Chickenpox,19,0,19-04-2017,21-04-2017
2017,16,MH/WDH/2017/16/055,Maharashtra,Wardha,Measles,11,0,20-04-2017,20-04-2017
2017,16,MH/BNR/2017/16/057,Maharashtra,Bhandara,Chickenpox,15,0,07-04-2017,08-04-2017
2017,16,MH/RTG/2017/16/057,Maharashtra,Ratnagiri,Dengue,18,0,07-04-2017,08-04-2017
2017,16,MH/YVT/2017/16/057,Maharashtra,Yavatmal,Food Poisoning,9,0,07-04-2017,08-04-2017
2017,17,MH/AGB/2017/17/059,Maharashtra,Aurangabad,Measles,5,0,23-04-2017,29-04-2017
2017,18,MH/STA/2017/18/064,Maharashtra,Satara,Diarrheal,71,0,03-05-2017,03-05-2017
2017,18,MH/SGL/2017/18/066,Maharashtra,Sangli,Hepatitis,30,0,24-04-2017,04-05-2017
2017,20,MH/JGA/2017/20/071,Maharashtra,Jalgaon,Diarrheal,43,0,15-05-2017,18-05-2017
2017,20,MH/WDH/2017/20/071,Maharashtra,Wardha,Diarrheal,232,0,16-05-2017,17-05-2017
2017,21,MH/CND/2017/21/076,Maharashtra,Chandrapur,Diarrheal,92,0,19-05-2017,23-05-2017
2017,21,MH/OSM/2017/21/078,Maharashtra,Osmanabad,Measles,6,0,15-05-2017,24-05-2017
2017,22,MH/JGA/2017/22/080,Maharashtra,Jalgaon,Diarrheal,110,0,27-05-2017,29-05-2017
2017,22,MH/NAG/2017/22/080,Maharashtra,Nagpur,Food Poisoning,21,0,31-05-2017,31-05-2017
2017,22,MH/BNR/2017/22/082,Maharashtra,Bhandara,Food Poisoning,3,1,10-05-2017,01-06-2017
2017,22,MH/LTR/2017/22/082,Maharashtra,Latur,Food Poisoning,35,0,10-05-2017,02-06-2017
2017,23,MH/AGB/2017/23/084,Maharashtra,Aurangabad,Diarrheal,181,0,03-06-2017,05-06-2017
2017,23,MH/SIN/2017/23/084,Maharashtra,Sindhudurg,Malaria,93,0,01-06-2017,05-06-2017
2017,24,MH/STA/2017/24/089,Maharashtra,Satara,Chikungunya,32,0,05-06-2017,06-06-2017
2017,25,MH/OSM/2017/25/093,Maharashtra,Osmanabad,Diarrheal,368,0,12-06-2017,07-06-2017
2017,25,MH/YVT/2017/25/093,Maharashtra,Yavatmal,Food Poisoning,5,1,09-06-2017,08-06-2017
2017,25,MH/STA/2017/24/089,Maharashtra,Satara,Chikungunya,52,0,19-06-2017,09-06-2017
2017,26,MH/KOP/2017/26/094,Maharashtra,Kolhapur,Diarrheal,25,0,23-06-2017,27-06-2017
2017,26,MH/NAG/2017/26/094,Maharashtra,Nagpur,Diarrheal,100,0,22-06-2017,30-06-2017
